ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS042_P2_a_in_PS076_CR_CR.tif;227;170;2020_PS042_P2_b_in_PS076_CR_EH.TIF;126;260
2020_PS042_P2_a_in_PS076_CR_CR.tif;152;307;2020_PS042_P2_b_in_PS076_CR_EH.TIF;198;281
2020_PS042_P2_a_in_PS076_CR_CR.tif;334;211;2020_PS042_P2_b_in_PS076_CR_EH.TIF;138;156
2020_PS042_P2_a_in_PS076_CR_CR.tif;288;311;2020_PS042_P2_b_in_PS076_CR_EH.TIF;250;187
2020_PS042_P2_a_in_PS076_CR_CR.tif;197;236;2020_PS042_P2_b_in_PS076_CR_EH.TIF;98;239
2020_PS042_P2_a_in_PS076_CR_CR.tif;324;303;2020_PS042_P2_b_in_PS076_CR_EH.TIF;98;239
2020_PS042_P2_a_in_PS076_CR_CR.tif;276;310;2020_PS042_P2_b_in_PS076_CR_EH.TIF;271;149
2020_PS042_P2_a_in_PS076_CR_CR.tif;46;290;2020_PS042_P2_b_in_PS076_CR_EH.TIF;74;208
2020_PS042_P2_a_in_PS076_CR_CR.tif;175;189;2020_PS042_P2_b_in_PS076_CR_EH.TIF;188;273
2020_PS042_P2_a_in_PS076_CR_CR.tif;287;254;2020_PS042_P2_b_in_PS076_CR_EH.TIF;272;140
2020_PS042_P2_a_in_PS076_CR_CR.tif;82;173;2020_PS042_P2_b_in_PS076_CR_EH.TIF;47;286
2020_PS042_P2_a_in_PS076_CR_CR.tif;82;173;2020_PS042_P2_b_in_PS076_CR_EH.TIF;47;286
2020_PS042_P2_a_in_PS076_CR_CR.tif;308;113;2020_PS042_P2_b_in_PS076_CR_EH.TIF;265;220
2020_PS042_P2_a_in_PS076_CR_CR.tif;279;230;2020_PS042_P2_b_in_PS076_CR_EH.TIF;322;318
2020_PS042_P2_a_in_PS076_CR_CR.tif;175;312;2020_PS042_P2_b_in_PS076_CR_EH.TIF;131;201
2020_PS042_P2_a_in_PS076_CR_CR.tif;345;158;2020_PS042_P2_b_in_PS076_CR_EH.TIF;186;485
2020_PS042_P2_a_in_PS076_CR_CR.tif;288;311;2020_PS042_P2_b_in_PS076_CR_EH.TIF;63;245
2020_PS042_P2_a_in_PS076_CR_CR.tif;51;213;2020_PS042_P2_b_in_PS076_CR_EH.TIF;229;33
2020_PS042_P2_a_in_PS076_CR_CR.tif;74;450;2020_PS042_P2_b_in_PS076_CR_EH.TIF;260;34
2020_PS042_P2_a_in_PS076_CR_CR.tif;355;215;2020_PS042_P2_b_in_PS076_CR_EH.TIF;32;343
2020_PS042_P2_a_in_PS076_CR_CR.tif;53;418;2020_PS042_P2_b_in_PS076_CR_EH.TIF;242;468
2020_PS042_P2_a_in_PS076_CR_CR.tif;68;443;2020_PS042_P2_b_in_PS076_CR_EH.TIF;245;466
2020_PS042_P2_a_in_PS076_CR_CR.tif;336;130;2020_PS042_P2_b_in_PS076_CR_EH.TIF;43;393
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS042_P2_b_in_PS076_CR_CR.tif;212;173;2020_PS042_P2_c_in_PS076_CR_EH.TIF;229;85
2020_PS042_P2_b_in_PS076_CR_CR.tif;329;153;2020_PS042_P2_c_in_PS076_CR_EH.TIF;235;71
2020_PS042_P2_b_in_PS076_CR_CR.tif;302;393;2020_PS042_P2_c_in_PS076_CR_EH.TIF;137;93
2020_PS042_P2_b_in_PS076_CR_CR.tif;76;385;2020_PS042_P2_c_in_PS076_CR_EH.TIF;67;222
2020_PS042_P2_b_in_PS076_CR_CR.tif;56;217;2020_PS042_P2_c_in_PS076_CR_EH.TIF;335;195
2020_PS042_P2_b_in_PS076_CR_CR.tif;264;191;2020_PS042_P2_c_in_PS076_CR_EH.TIF;74;218
2020_PS042_P2_b_in_PS076_CR_CR.tif;290;285;2020_PS042_P2_c_in_PS076_CR_EH.TIF;100;249
2020_PS042_P2_b_in_PS076_CR_CR.tif;128;359;2020_PS042_P2_c_in_PS076_CR_EH.TIF;167;352
2020_PS042_P2_b_in_PS076_CR_CR.tif;261;270;2020_PS042_P2_c_in_PS076_CR_EH.TIF;76;236
2020_PS042_P2_b_in_PS076_CR_CR.tif;287;305;2020_PS042_P2_c_in_PS076_CR_EH.TIF;98;268
2020_PS042_P2_b_in_PS076_CR_CR.tif;140;345;2020_PS042_P2_c_in_PS076_CR_EH.TIF;265;289
